03 07 21 31 37 11,3
46 15 43 44 32 19,4
32 15 08 11 50 27,3
56 27 29 20 58 31,2
05 52 14 38 39 06,3
52 08 49 51 32 23,4
23 43 25 35 13 15,5
58 12 05 01 13 21,5
37 46 14 34 55 37,4
18 13 04 59 49 05,2
58 59 32 50 42 31,4
12 08 22 29 14 22,2
51 10 45 11 14 17,3
51 46 26 03 11 23,5
34 51 45 06 16 04,2
15 30 05 40 25 06,2
02 50 38 21 20 22,3
52 54 41 42 57 30,3
07 08 29 20 25 11,5
17 56 37 40 51 25,2
16 18 51 53 04 23,4
23 47 36 18 59 36,4
43 23 01 21 30 11,3
43 14 31 51 24 27,5
32 10 25 47 34 05,3
34 25 41 49 46 29,3
38 02 43 05 59 08,2
06 22 04 16 32 11,2
26 50 57 52 51 37,5
50 56 42 53 19 39,2
38 53 09 52 32 15,2
53 24 51 16 18 16,5
53 09 37 05 42 27,5
26 42 58 27 15 37,2
22 20 32 16 37 09,2
05 16 06 21 12 07,3
23 30 42 35 31 06,2
30 40 37 32 19 37,3
12 07 22 31 08 18,5
06 36 50 19 59 13,5
30 15 48 22 37 12,2
59 22 26 16 27 05,2
52 56 01 06 48 09,5
02 33 41 54 09 14,3
23 47 10 20 54 26,2
16 29 26 45 41 01,2
13 07 47 03 34 30,5
06 01 44 55 49 36,2
32 49 42 56 17 11,4
44 15 56 39 02 15,3
05 22 45 49 10 37,2
24 44 30 32 07 18,4
10 32 18 05 23 04,4
26 20 54 46 38 23,4
46 34 25 08 39 34,5
31 52 23 33 38 24,5
11 53 08 07 17 36,5
17 02 32 22 41 08,5
11 07 30 24 18 26,4
37 06 41 24 15 37,4
17 21 25 16 55 03,5
11 31 52 26 34 14,2
08 45 13 39 38 31,4
18 45 25 01 29 02,2
18 33 36 04 08 32,2
37 50 20 30 52 33,2
17 52 10 33 51 05,3
03 13 38 32 48 13,4
48 12 54 17 02 02,4
43 39 08 09 55 26,2
32 36 13 21 05 33,5
12 26 32 23 44 20,3
37 28 15 53 14 18,2
49 38 40 46 50 34,2
13 49 31 48 36 11,2
15 24 47 35 16 26,2
31 10 05 23 19 26,4
24 37 05 36 51 19,4
25 55 03 51 45 13,3
52 11 14 35 41 02,4
03 23 15 42 29 17,4
05 31 07 49 53 14,4
46 33 52 48 04 17,5
53 45 14 21 25 09,2
52 09 31 39 12 32,4
07 49 18 28 21 01,5
18 05 52 40 20 03,3
18 45 22 10 37 09,2
21 33 42 07 16 25,4
46 29 21 32 19 32,2
42 26 25 28 09 26,2
25 51 43 17 01 38,3
22 39 21 20 11 01,10
21 18 11 16 51 16,10
46 13 32 03 19 18,4
37 01 55 44 34 33,4
20 37 49 09 12 17,2
29 06 08 49 41 42,4
30 12 34 19 36 08,4
10 15 23 16 31 05,3
37 48 53 20 24 11,5
20 09 36 22 12 31,3
32 13 38 51 19 30,3
03 43 05 42 12 05,5
55 02 17 41 54 17,2
48 47 35 04 16 39,3
09 18 47 38 19 11,5
02 20 13 23 21 24,3
31 34 48 11 02 05,4
55 32 08 54 41 20,3
22 15 42 18 23 37,3
07 40 55 33 14 15,5
08 55 21 15 01 41,3
23 39 08 32 37 38,3
13 11 20 03 40 20,2
16 30 20 18 48 06,2
46 22 35 52 29 02,5
29 18 06 37 16 24,2
10 52 11 49 18 02,4
46 15 42 19 14 37,4
31 54 33 16 12 05,4
02 04 15 28 14 23,4
27 54 25 31 44 08,2
26 25 20 46 45 15,3
47 05 24 26 33 01,4
48 30 21 20 11 18,2
33 47 13 16 44 29,3
12 37 48 40 50 37,4
19 51 24 22 38 09,2
52 21 09 16 30 09,2
16 52 09 23 51 12,5
28 35 47 40 53 30,5
09 42 14 40 03 03,4
43 42 20 29 08 35,5
17 49 15 01 02 35,5
09 13 11 24 43 18,4
32 31 55 37 23 35,3
47 28 13 30 10 26,3
45 14 48 05 09 28,4
55 07 54 23 35 28,2
38 24 03 11 36 06,4
42 07 16 06 34 23,2
44 02 52 30 13 40,4
40 01 08 47 35 09,3
14 12 13 17 53 11,4
13 10 24 12 06 19,3
42 51 06 38 15 18,2
39 19 53 30 40 16,5
47 06 35 20 37 01,2
53 38 24 54 16 05,5
44 04 27 30 39 18,2
18 16 46 19 13 36,5
41 20 13 42 53 02,3
08 02 29 22 37 03,3
03 30 26 54 55 15,3
22 04 28 37 52 10,3
48 42 02 25 15 14,4
53 29 09 42 19 17,3
52 35 16 49 50 31,2
45 54 42 53 36 36,2
12 55 24 35 10 31,3
14 29 16 27 41 29,3
06 26 14 01 34 34,5
33 32 19 54 42 15,3
38 36 35 07 34 14,4
02 09 12 08 19 25,3
22 49 32 36 55 08,5
11 28 43 30 34 29,3
12 53 08 11 26 04,4
46 54 13 07 08 35,2
16 40 43 48 42 01,5
41 02 24 34 48 24,3
38 10 35 05 12 09,4
39 27 07 03 40 08,5
49 23 33 35 28 16,3
54 08 07 29 17 26,2
15 47 19 45 26 03,4
27 35 21 55 02 01,4
35 03 19 43 33 01,4
17 08 51 24 38 31,5
22 02 13 50 48 02,4
52 19 43 41 16 35,2
24 19 10 16 13 15,4
10 05 24 17 43 31,4
44 50 02 38 32 21,4
31 33 30 18 19 15,5
26 52 39 41 53 20,2
45 51 08 16 02 32,5
11 19 22 43 45 34,3
04 40 14 48 15 12,3
20 10 04 26 40 08,5
49 22 20 43 10 03,5
03 12 47 51 02 10,3
15 26 24 35 17 38,4
04 03 11 44 37 24,3
38 19 06 42 04 37,2
55 26 48 24 12 14,4
32 53 34 05 28 10,4
34 41 26 35 16 24,4
29 39 09 24 03 42,2
24 28 54 02 14 13,2
45 38 23 22 18 31,2
36 48 54 07 12 37,5
05 07 21 01 43 20,5
25 10 35 41 38 23,5
47 53 23 55 09 39,2
39 35 03 13 40 37,5
48 32 25 14 54 10,5
13 30 55 11 35 37,4
52 37 50 43 10 14,5
53 38 15 29 52 07,2
18 14 03 17 06 14,2
23 10 48 54 42 03,4
12 46 15 54 30 01,3
23 43 12 16 09 37,3
45 15 08 16 51 11,5
45 30 54 41 19 14,5
42 23 19 27 52 01,5
24 25 09 27 12 33,4
05 20 44 21 18 27,3
05 49 14 13 31 30,2
41 14 06 11 27 38,5
43 39 02 42 10 23,3
49 21 44 07 43 29,5
54 51 09 18 04 10,5
25 30 45 02 15 17,5
07 22 27 48 50 17,2
35 28 34 03 50 08,3
24 50 21 42 49 01,4
32 50 12 40 54 37,3
17 19 13 50 41 13,2
35 09 26 11 51 32,5
08 43 53 30 03 15,5
31 13 49 38 36 02,5
39 05 24 19 28 24,5
04 13 10 29 01 03,5
51 07 32 39 06 31,2
05 23 43 04 13 34,4
12 25 48 02 30 38,4
42 08 49 22 03 39,5
13 51 42 23 09 15,5
39 20 22 14 44 14,5
36 10 43 40 42 42,5
34 50 39 42 15 12,2
29 46 27 31 42 33,2
17 07 20 13 35 35,5
46 49 05 48 25 06,5
27 33 40 10 21 02,2
42 11 32 13 18 04,5
07 16 33 34 46 27,5
37 51 06 13 52 25,5
05 14 11 51 22 17,3
28 39 22 32 33 42,5
29 23 40 45 37 38,5
19 38 11 25 50 35,2
20 17 10 23 45 31,3
48 18 46 03 10 08,5
04 48 15 10 51 13,4
48 21 41 27 25 25,5
10 15 09 18 29 09,5
16 44 40 10 11 02,5
05 32 48 47 43 33,2
49 32 09 18 33 27,3
50 21 27 38 23 38,5
10 07 37 04 30 37,5
44 33 29 38 24 07,5
07 11 31 24 02 18,5
38 01 53 11 06 11,4
17 13 50 35 45 02,2
44 28 36 38 03 01,4
47 49 53 03 19 04,4
31 15 46 25 36 37,2
14 43 45 21 29 26,2
48 43 45 11 35 42,4
40 51 44 11 17 21,5
41 46 11 17 01 24,5
17 45 46 05 14 41,4
50 19 44 05 06 28,4
35 16 37 28 33 17,3
37 06 34 14 40 07,5
28 17 01 50 08 20,4
28 04 02 33 52 18,3
44 45 33 51 31 31,4
32 01 50 30 37 19,5
35 40 42 33 31 40,2
10 33 05 51 29 35,5
37 11 26 22 51 21,5
40 04 39 19 50 22,3
42 38 46 31 03 02,5
09 49 24 45 50 37,3
41 34 30 25 18 10,5
47 45 02 31 29 04,5
16 20 09 12 39 01,5
16 18 48 39 26 22,5
31 50 37 01 33 40,2
26 06 12 29 05 30,5
38 10 31 03 35 16,2
31 14 41 37 15 31,5
42 45 11 31 35 35,4
21 25 16 09 32 08,3
27 34 52 49 42 23,2
11 08 51 42 34 27,4
38 22 01 20 06 22,3
07 37 02 35 16 10,5
15 31 39 34 50 35,3
39 47 43 20 18 31,5
24 15 20 43 07 05,4
10 41 22 20 49 06,5
23 11 17 53 05 34,2
04 47 17 11 05 35,5
50 36 24 04 44 02,4
05 50 52 16 28 04,4
17 07 32 25 12 33,2
17 13 08 39 48 34,4
17 45 41 34 13 17,4
44 33 12 50 40 40,5
44 04 18 14 07 25,3
05 07 28 18 35 01,3
01 44 06 34 31 25,3
43 15 18 21 19 07,5
40 04 17 26 37 15,4
37 01 43 10 35 30,4
16 01 03 41 37 19,5
36 42 26 16 47 33,4
22 11 07 19 20 01,4
20 38 27 06 39 31,5
22 34 19 08 53 29,3
53 27 25 03 28 35,5
29 06 39 52 09 08,5
06 25 07 08 01 18,5
50 05 04 21 19 41,2
28 47 19 20 17 37,4
32 02 19 34 24 02,5
03 33 30 17 29 34,5
19 09 06 24 40 31,5
31 46 36 42 24 32,5
35 22 46 48 08 15,5
44 26 48 35 31 32,2
48 11 14 26 31 30,2
26 31 49 22 18 28,2
51 37 34 16 04 38,5
30 18 49 28 27 20,5
19 26 21 31 51 40,3
26 17 24 45 16 36,5
43 05 35 50 26 04,4
19 45 21 20 46 20,4
44 46 16 12 43 38,2
26 53 24 14 02 01,2
17 06 16 19 38 16,5
41 32 30 04 35 09,2
34 52 45 20 33 21,5
13 35 18 51 34 28,5
32 13 17 33 07 35,4
51 14 23 15 31 34,2
39 50 41 25 04 31,5
38 51 06 28 35 41,2
47 17 50 12 35 13,4
52 28 10 40 31 41,5
19 37 47 51 40 40,5
24 44 52 25 05 20,3
37 28 44 02 24 06,2
34 27 23 31 10 11,2
16 11 44 17 06 26,5
49 07 12 19 47 06,4
02 07 48 09 05 32,5
12 53 30 27 10 28,5
40 30 20 28 43 03,3
17 42 44 30 04 15,5
44 16 22 46 26 20,3
42 43 34 53 18 17,5
53 14 05 16 29 07,4
52 50 14 33 02 22,5
06 14 22 12 33 21,3
35 13 20 21 40 35,4
01 25 40 53 20 19,5
14 22 44 21 29 03,3
50 18 23 38 31 20,5
09 19 17 12 11 23,5
09 23 41 19 16 12,5
18 30 02 14 31 36,5
08 31 24 37 11 41,5
09 38 43 10 42 05,4
04 05 43 02 38 34,2
49 36 23 12 01 09,2
44 42 06 27 32 10,5
06 03 39 26 48 28,3
26 15 18 36 31 20,5
38 36 30 24 37 42,2
48 01 47 06 43 36,1
19 04 33 16 41 29,2
13 40 35 47 46 35,4
02 04 34 22 06 26,4
16 19 34 37 22 20,4
25 10 40 11 45 25,5
31 43 37 45 26 32,5
07 19 38 48 49 10,5
09 24 17 23 06 14,4
04 07 03 11 01 23,3
49 39 27 13 18 20,1
18 01 21 36 47 33,2
49 28 18 35 31 13,1
20 05 22 34 23 19,1
30 33 37 36 49 35,5
11 06 34 25 28 35,3
48 03 26 32 45 06,5
13 01 16 43 33 01,2
02 23 36 03 22 22,2
29 17 12 07 48 21,3
14 36 08 29 17 03,1
35 43 15 40 46 33,3
04 20 30 49 25 37,5
04 28 27 49 33 39,2
30 38 05 15 07 02,5
02 06 19 45 01 27,4
19 08 09 25 22 11,5
43 33 38 10 02 19,4
28 10 34 24 35 32,3
07 21 15 09 40 18,2
14 47 32 18 30 36,5
24 34 31 47 40 30,2
39 07 40 42 43 04,5
36 46 23 44 42 33,3
19 39 23 41 08 21,3
35 43 36 20 26 23,4
35 43 47 20 04 27,4
14 09 08 13 21 37,3
48 24 05 15 18 16,2
31 28 38 41 27 13,1
17 28 30 04 40 03,1
25 04 17 02 06 31,1
02 18 16 40 35 41,5
27 06 15 42 24 32,5
46 07 40 05 29 05,1
08 16 01 07 19 37,5
23 35 20 02 49 25,5
35 18 30 26 44 19,4
31 28 21 41 26 29,5
47 25 39 13 35 01,3
14 42 18 33 24 08,5
35 09 49 04 32 28,3
02 36 39 30 28 10,3
37 40 44 29 43 06,5
37 25 41 10 02 02,2
39 26 24 34 25 31,4
37 16 29 39 23 17,2
09 04 31 26 49 02,2
16 24 26 10 18 13,5
30 25 03 28 26 10,3
07 13 16 03 35 22,3
05 09 49 18 14 32,1
41 09 32 36 34 14,2
10 40 45 20 21 22,1
12 36 28 43 11 09,1
34 21 49 32 19 38,2
28 20 44 13 12 17,5
49 22 14 19 09 34,2
42 02 36 19 30 19,2
39 28 14 29 26 39,1
06 18 11 20 44 39,3
21 04 41 32 39 31,3
05 43 16 12 13 11,3
27 43 31 12 04 20,5
13 18 14 20 21 16,1
42 22 27 49 12 34,2
32 09 23 45 40 31,5
03 47 46 09 01 22,
32 04 10 39 45 25,
41 29 05 42 18 16,
07 06 33 31 04 20,
27 15 21 47 37 16,
39 49 31 34 42 26,
48 16 31 09 28 36,
23 22 35 06 09 06,
29 09 49 19 38 20,
24 15 32 22 39 18,
04 31 34 07 41 28,
06 19 38 10 43 41,
20 15 45 07 23 17,
29 01 20 27 04 17,
44 18 05 40 47 34,
26 12 46 32 41 18,
37 49 17 45 13 04,
10 29 14 04 39 10,
45 05 46 03 20 37,
17 42 21 43 28 25,
32 44 45 26 41 35,
24 16 48 34 03 03,
24 47 44 32 42 15,
17 45 23 33 21 11,
21 02 22 47 13 31,
28 06 04 12 42 06,
25 29 36 46 04 08,
43 28 47 20 40 31,
44 16 15 47 27 14,
18 28 19 11 17 34,
12 42 49 33 27 31,
03 37 20 22 44 36,
36 05 08 18 38 40,
09 10 48 06 26 10,
32 18 10 14 33 02,
27 24 30 13 45 18,
43 01 28 27 24 25,
23 21 42 32 34 05,
46 45 19 39 49 17,
22 15 42 43 16 11,
07 47 19 43 46 04,
17 20 49 16 28 34,
31 47 20 18 08 11,
05 48 41 34 13 07,
37 24 10 05 17 15,
08 20 49 09 03 22,
31 20 04 25 06 06,
06 11 18 08 39 40,
40 12 32 37 49 37,
41 03 12 46 30 32,
19 44 15 38 14 20,
36 17 14 11 25 38,
22 30 38 21 29 39,
32 12 20 16 26 35,
31 10 12 09 41 37,
40 36 49 05 29 30,
16 06 10 12 29 33,
46 43 18 25 30 18,
12 37 31 35 44 34,
32 09 44 38 41 27,
15 05 16 28 32 39,
43 11 16 03 14 10,
43 23 42 13 11 18,
35 33 47 19 32 26,
34 13 44 40 47 24,
32 14 47 20 03 02,
43 02 15 04 37 40,
27 20 11 48 43 12,
43 40 19 13 31 36,
07 03 08 01 26 07,
31 24 20 39 17 21,
02 20 19 29 16 13,
23 15 44 38 43 38,
07 06 38 42 15 42,
29 46 11 41 22 42,
08 33 38 35 47 08,
37 12 01 42 48 31,
08 43 22 39 15 22,
09 37 39 36 32 14,
45 11 13 21 34 30,
08 05 26 41 09 19,
05 07 43 12 10 07,
24 33 35 04 18 34,
22 25 31 23 32 25,
26 13 31 04 29 03,
25 32 06 29 01 09,
41 03 06 37 17 08,
05 20 40 10 12 03,
15 12 23 17 49 07,
02 04 38 14 08 01,
32 35 07 48 38 17,
48 24 04 20 46 32,
36 26 34 29 37 24,
24 35 04 41 09 31,
05 12 40 38 04 28,
07 40 09 31 26 24,
42 05 12 18 07 14,
03 11 45 41 32 29,
25 10 40 19 12 33,
26 05 37 39 31 42,
16 03 15 39 28 01,
19 20 27 07 26 12,
09 15 31 40 37 09,
34 26 49 14 01 15,
01 44 42 12 08 13,
46 15 40 29 08 23,
36 25 21 22 10 39,
31 42 10 27 20 26,
39 42 26 20 30 32,
20 23 04 44 02 22,
12 02 40 19 48 27,
31 15 33 47 43 06,
16 44 02 09 13 36,
38 34 46 20 10 03,
45 29 31 39 46 33,
03 32 19 27 08 38,
40 12 43 48 33 16,
45 29 36 04 22 30,
06 33 48 13 10 09,
21 25 33 39 46 18,
48 36 14 25 10 02,
17 02 36 08 30 22,
44 24 35 09 08 42,
24 27 22 44 39 25,
26 14 18 32 15 06,
15 08 26 09 06 07,
02 08 03 12 36 24,
01 21 42 22 05 18,
40 35 06 24 42 02,
42 46 12 04 19 09,
28 29 44 40 21 08,
06 32 46 23 42 08,
08 23 43 15 46 29,
10 42 33 02 45 02,
42 35 19 12 03 21,
39 08 43 45 49 13,
30 49 01 23 22 33,
16 21 36 23 11 37,
19 05 16 34 29 24,
03 17 29 35 47 34,
27 18 16 30 13 23,
36 35 07 37 14 10,
12 36 38 19 04 06,
31 22 25 41 35 38,
46 27 15 33 02 27,
09 30 48 34 04 08,
02 36 13 30 18 26,
20 47 45 44 11 05,
25 46 08 47 30 31,
13 04 49 29 31 04,
41 25 08 24 39 21,
03 24 30 49 10 35,
47 33 11 34 12 39,
42 44 35 23 05 29,
04 41 39 02 33 26,
02 17 36 24 05 20,
39 30 19 03 33 09,
30 43 02 20 46 19,
01 33 28 29 21 15,
37 34 33 25 35 35,
30 25 12 08 21 20,
23 48 36 15 31 12,
31 32 23 01 26 33,
16 09 06 28 38 13,
18 04 30 37 03 23,
27 14 06 04 05 06,
28 16 35 34 03 14,
03 05 45 18 13 20,
18 21 28 41 04 03,
18 09 14 47 42 32,
15 46 34 23 40 35,
19 10 48 03 21 22,
41 14 13 29 16 01,
02 19 35 24 28 26,
